tweet,label
Honestly I'm afraid that's why I don't ask I'm afraid,afraid
I'm so scared to see yoongi skskksksjs his gaze is deadly oh god I'm scared,afraid
like war troops afraid afraid,afraid
I'm so scared to be ditrrr like this hshshssssss I'm scared,afraid
I'm a little scared scared,afraid
I'm a bit afraid I didn't have a mooncome again last month I'm afraid,afraid
If it's this much I'm afraid I'm afraid,afraid
I want to find a new mutual but I'm afraid my old mutual will drown I'm afraid,afraid
oh god scared scared,afraid
I'm afraid my bias is added I'm afraid,afraid
I'm so scared scared,afraid
I'm afraid I'm afraid afraid,afraid
on fb slowly afraid to be swept away again afraid,afraid
I'm still thinking why I'm afraid to die I'm afraid,afraid
sorry afraid to be lost afraid,afraid
His soul already wants to graduate but is afraid of being unemployed afraid,afraid
you cry afraid to cancel afraid,afraid
can duh if on a laptop I'm afraid to be disturbed by my sister wowkwkwkwk I'm afraid,afraid
uh I'm really scared of this semester's GPA I'm scared,afraid
I swear I'm so sleepy I want to sleep but I'm afraid of Vlive suddenly I'm afraid,afraid
Honestly I'm afraid that two of them will use a fa account to monitor I'm afraid,afraid
I want to work first but I'm afraid to miss it I'm afraid,afraid
So where do I usually buy the one I use I'm afraid of allergies I'm afraid,afraid
Don't worry I'm just looking at it I'm scared myself I'm afraid,afraid
if the item is available it can be jbjb or not I'm afraid I'm afraid,afraid
I want to take MCB sharing now but I'm afraid to regret it because the price hasn't come out yet I'm afraid,afraid
God I'm so afraid of being scolded by the financial security guard I'm afraid,afraid
So I'm afraid that my friends will stalk my Facebook account I'm afraid,afraid
I want to try I'm afraid it won't fit anymore I'm afraid,afraid
I want to sleep but I'm afraid to miss Vlive I'm afraid,afraid
I'm excited when I come here I'm sorry I'm afraid of shock wkwkwk I'm afraid,afraid
ekkekek afraid of controversy I'm afraid,afraid
I'm afraid of you I'm afraid,afraid
dd I feel like there's a lot of anger at the base I don't know why I'm a bit afraid to send anything I'm afraid,afraid
It's really weird now that I'm afraid to chat with a friend RL if the response is not clear at first I'm afraid,afraid
I don't know I'm asking for an offer I don't know the market price I'm afraid I'm afraid,afraid
Max patience doesn't exist for people who are shrouded in fear of losing afraid,afraid
nowadays I'm afraid of getting married I'm afraid,afraid
huhuhu I'm afraid of the prey afraid,afraid
Mark sent Boba but I'm still in college because I'm afraid that I'll skip my photo first my lecturer is fierce I'm full of photos really yes I scream I'm afraid,afraid
the tongkrongan child is great Sis the story is that I'm really scared scared,afraid
for god's sake be afraid afraid,afraid
I'm afraid my cellphone explodes honey I'm afraid,afraid
member suh delete is afraid of the video being included in the black plastic gang group afraid,afraid
afraid of kissing you later you will be addicted afraid,afraid
later afraid that he will disappear afraid,afraid
afraid of limits afraid,afraid
I don't know why but I'm afraid to be scared scared,afraid
afraid to be nuts to be ignored to be dumped afraid,afraid
afraid of being pulled by a scourge later afraid,afraid
still fasting afraid to be invited to mokah afraid,afraid
scared suddenly kazuha banner came out scared,afraid
I want to take medicine but I'm a bit traumatized huhu afraid of taking the wrong medicine again afraid,afraid
afraid of going too far afraid,afraid
so afraid of reality what will happen later afraid,afraid
Because I was wrong I'm afraid to start but what do I need to do I'm afraid,afraid
I want to replace Ava with Jenny but I'm afraid to forget I'm afraid,afraid
That's why I'm afraid if I get hit I'm afraid,afraid
I'm afraid to be possessed I'm afraid,afraid
I'm really scared please don't want to miss the train I'm scared,afraid
I want to continue watching the hospital playlist but I'm afraid of being addicted afraid,afraid
I want to but I'm afraid to die I'm afraid,afraid
fierce scared scared,afraid
I want to cut my hair but I'm afraid to regret it I'm afraid,afraid
Honestly I'm afraid I'm not ready I'm afraid,afraid
I want to come but I'm afraid you'll be there I'm afraid,afraid
why am i jmet pol when balesin moots I'm afraid of being hostile I'm afraid,afraid
I want to be daipink but I'm afraid it will end up being dare I'm afraid,afraid
I want to tweet I'm afraid I'm afraid to eat I'm afraid,afraid
how to deact fb how to be scared scared,afraid
why are you scared scared,afraid
I want to say that the item is afraid of being thought of as racist afraid,afraid
I want to cut it but I'm afraid it will fail I'm afraid,afraid
I'm so scared scared,afraid
My ass hurts I'm afraid of hemorrhoids I'm afraid,afraid
It's just me how about I'm afraid to have a mutual fanboy I'm afraid,afraid
some are afraid of losing some are afraid of being found out afraid,afraid
afraid to see this child so soft afraid,afraid
gosh excited to read it scared scared,afraid
very scared scared,afraid
the team wants to try but is afraid that it can't be installed afraid,afraid
I'm afraid that Jisung's model is like this when the teaser comes out I'm afraid,afraid
embarrassed actually scared he ilfeel scared,afraid
Yes I'm afraid to be seen by Humu I'm afraid,afraid
I'm scared who saw this shock but okay scared,afraid
I'm afraid that the morning of raya there will be someone who doesn't have stubby hair I'm afraid,afraid
ehhh don't be like that ahh so scared I'm not ready I'm afraid,afraid
I want to wear contact lenses but I'm scared scared,afraid
anyways just call me honey don't be afraid be afraid,afraid
aishhhhh my wallet is too thin for co now ttttp I'm afraid of Hbs I'm afraid,afraid
I'm afraid I can't see sparkling aaaa I'm afraid,afraid
scared scared,afraid
Watching this I'm really scared to get married I'm afraid,afraid
I want to move house I'm afraid I'm here I'm afraid,afraid
I'm afraid of senile afraid,afraid
I'm even afraid that there will be a booth in the dark wkwkwk I'm afraid,afraid
Why is that person so unclear I'm really scared I'm afraid,afraid
I'm really afraid to be covered I'm afraid,afraid
At this hour I'm sleepy I want to sleep but I'm afraid I'll go back kwkwkwk I'm afraid,afraid
why are you scared of the callers all scared,afraid
He's not afraid to fry it how can I believe it I'm afraid,afraid
how come I'm afraid too I'm afraid,afraid
Yes if it's been cut short I'm really afraid to regret it I'm afraid,afraid
You want to ask about what I want I'm afraid don't you want to be together don't you all I'm afraid,afraid
want to believe but afraid in php in afraid,afraid
pen cosplay but fasting is afraid of being invaded by you again afraid,afraid
how come I'm afraid too I'm afraid,afraid
The child is really worried I'm afraid he'll just have appendicitis I'm afraid,afraid
scared in the sting afraid,afraid
very afraid for God's sake afraid,afraid
It's been a long time wanting to play but the one who doesn't just drink coffee is my favorite friend I love this so much I'm disgusted disgusted,disgust
fix I don't sleep with clana so I'm disgusted when I see my ball it's disgusting,disgust
wealth flexing content is mostly the wealth of their parents already starting to make you feel bad disgusted,disgust
